date,size_sqm,bedrooms,bathrooms,age,location,price
2059-08-24,136,4,2,24,Suburban,2354736
2059-08-31,122,4,2,2,Suburban,2176545
2059-09-07,114,4,2,4,Urban,2358705
2059-09-14,115,1,1,2,Suburban,2092169
2059-09-21,114,2,1,22,Urban,2111980
2059-09-28,154,1,1,12,Urban,2324914
2059-10-05,137,1,1,14,Suburban,2220994
2059-10-12,31,4,1,16,Suburban,1512915
2059-10-19,139,1,1,14,Rural,2190261
2059-10-26,125,4,1,4,Suburban,2345141
2059-11-02,119,4,2,21,Rural,2243112
2059-11-09,108,4,1,13,Suburban,2107435
2059-11-16,153,1,2,10,Suburban,2357107
2059-11-23,148,4,2,27,Suburban,2433516
2059-11-30,96,1,1,13,Suburban,2021526
2059-12-07,132,2,1,6,Urban,2388136
2059-12-14,90,4,1,2,Suburban,2013385
2059-12-21,78,3,1,22,Urban,1801670
2059-12-28,101,3,2,19,Suburban,2097402
2060-01-04,145,3,1,9,Suburban,2435847
2060-01-11,148,3,2,10,Urban,2531845
2060-01-18,135,3,1,29,Suburban,2351568
2060-01-25,141,1,2,5,Rural,2323585
2060-02-01,135,2,2,4,Rural,2249678
2060-02-08,100,1,2,19,Suburban,2000702
2060-02-15,132,4,2,21,Rural,2391191
2060-02-22,144,2,2,12,Rural,2326799
2060-02-29,142,2,1,11,Rural,2334497
2060-03-07,155,2,1,18,Rural,2382360
2060-03-14,141,2,1,18,Urban,2468308
2060-03-21,130,3,2,20,Urban,2290658
2060-03-28,152,4,1,26,Urban,2599297
2060-04-04,119,2,2,4,Rural,2098459
2060-04-11,93,2,2,24,Rural,2024152
2060-04-18,115,3,1,19,Urban,2153922
2060-04-25,97,1,2,20,Rural,1934983
2060-05-02,99,1,1,27,Urban,1886540
2060-05-09,115,1,2,8,Urban,2097000
2060-05-16,96,4,1,3,Urban,2187887
2060-05-23,110,1,2,28,Rural,2066908
2060-05-30,63,2,1,14,Urban,1769967
2060-06-06,126,3,1,2,Suburban,2343554
2060-06-13,120,3,2,22,Urban,2331243
2060-06-20,95,1,2,6,Urban,1977291
2060-06-27,139,3,2,23,Suburban,2330051
2060-07-04,148,2,1,19,Rural,2359814
2060-07-11,71,1,1,19,Urban,1736139
2060-07-18,97,2,2,13,Suburban,2054931
2060-07-25,96,4,1,13,Rural,2085401
2060-08-01,91,2,1,8,Suburban,1934417
2060-08-08,144,2,2,25,Urban,2454205
2060-08-15,114,2,1,22,Suburban,2158206
2060-08-22,112,2,1,2,Rural,2146165
2060-08-29,59,4,1,28,Urban,1784110
2060-09-05,139,1,2,8,Suburban,2373996
2060-09-12,82,2,1,28,Rural,1845500
2060-09-19,121,1,2,20,Rural,2160009
2060-09-26,128,3,1,3,Urban,2442389
2060-10-03,160,2,1,16,Urban,2555388
2060-10-10,80,2,1,24,Urban,1853151
2060-10-17,29,3,1,5,Urban,1508477
2060-10-24,125,1,1,15,Suburban,2238896
2060-10-31,174,4,2,26,Rural,2710865
2060-11-07,157,2,1,17,Urban,2599001
2060-11-14,126,3,1,12,Urban,2226522
2060-11-21,105,3,1,6,Urban,2218033
2060-11-28,144,2,1,2,Suburban,2399943
2060-12-05,90,1,2,5,Rural,1897823
2060-12-12,134,1,1,23,Rural,2163759
2060-12-19,135,2,1,2,Urban,2417478
2060-12-26,151,3,1,28,Rural,2459676
2061-01-02,202,2,1,27,Suburban,2772380
2061-01-09,131,4,2,11,Rural,2392246
2061-01-16,104,4,2,4,Urban,2287805
2061-01-23,119,1,1,29,Rural,2081900
2061-01-30,66,4,1,21,Suburban,1910892
2061-02-06,99,3,1,16,Suburban,2065498
2061-02-13,107,4,1,9,Rural,2055782
2061-02-20,104,2,1,6,Rural,2060335
2061-02-27,124,3,2,3,Urban,2376531
2061-03-06,95,1,2,9,Urban,2039559
2061-03-13,153,1,1,26,Urban,2479848
2061-03-20,120,4,1,6,Rural,2183376
2061-03-27,119,1,1,22,Suburban,2119575
2061-04-03,110,2,2,10,Suburban,2117867
2061-04-10,124,3,1,20,Rural,2176098
2061-04-17,144,2,1,7,Suburban,2409385
2061-04-24,93,2,2,7,Suburban,2070591
2061-05-01,100,2,2,4,Rural,2073047
2061-05-08,110,2,1,4,Suburban,2114123
2061-05-15,79,3,1,6,Rural,1899726
2061-05-22,95,3,1,21,Urban,2121994
2061-05-29,105,2,1,3,Suburban,2146156
2061-06-05,146,2,2,1,Rural,2406861
2061-06-12,127,1,2,23,Suburban,2198125
2061-06-19,125,1,1,18,Suburban,2107675
2061-06-26,145,3,2,1,Urban,2526529
2061-07-03,115,1,1,15,Rural,1993710
2061-07-10,131,3,2,11,Urban,2520353
2061-07-17,116,3,1,14,Suburban,2188744
2061-07-24,127,4,1,9,Suburban,2435449
2061-07-31,102,3,2,22,Suburban,2225405
2061-08-07,46,1,2,25,Rural,1551810
2061-08-14,115,4,2,5,Urban,2348499
2061-08-21,162,1,2,23,Rural,2407881
2061-08-28,147,3,2,12,Suburban,2491269
2061-09-04,148,3,1,29,Urban,2571198
2061-09-11,157,2,1,5,Suburban,2549062
2061-09-18,122,3,2,22,Urban,2329417
2061-09-25,125,4,1,1,Rural,2410106
2061-10-02,101,3,1,25,Rural,2089814
2061-10-09,110,2,1,13,Rural,2094106
2061-10-16,138,3,1,17,Rural,2378812
2061-10-23,156,3,2,5,Rural,2528096
2061-10-30,115,3,1,24,Urban,2212947
2061-11-06,106,2,1,29,Urban,2099185
2061-11-13,120,1,1,18,Suburban,2191873
2061-11-20,138,3,1,26,Urban,2360131
2061-11-27,76,4,2,25,Suburban,1982812
2061-12-04,51,2,1,13,Rural,1614006
2061-12-11,103,4,1,29,Urban,2142953
2061-12-18,83,3,1,12,Urban,1993275
2061-12-25,104,2,2,7,Rural,1984929
2062-01-01,115,3,2,4,Rural,2207620
2062-01-08,106,4,1,12,Rural,2123025
2062-01-15,163,2,1,5,Suburban,2574504
2062-01-22,129,1,2,21,Suburban,2151010
2062-01-29,129,1,1,26,Urban,2265044
2062-02-05,138,1,2,27,Rural,2331471
2062-02-12,85,3,1,25,Urban,2000635
2062-02-19,151,2,1,26,Rural,2437939
2062-02-26,117,4,2,28,Rural,2241863
2062-03-05,140,4,1,18,Rural,2364268
2062-03-12,87,3,1,10,Rural,1984584
2062-03-19,73,3,1,26,Rural,1875018
2062-03-26,144,4,2,15,Suburban,2485280
2062-04-02,131,2,2,4,Urban,2376738
2062-04-09,92,3,1,11,Rural,2012144
2062-04-16,93,2,1,16,Suburban,2155570
2062-04-23,153,4,1,1,Suburban,2634668
2062-04-30,84,2,1,9,Rural,1820721
2062-05-07,169,1,2,14,Rural,2458857
2062-05-14,92,4,2,18,Suburban,2169524
2062-05-21,139,1,2,19,Rural,2441751
2062-05-28,110,4,1,28,Suburban,2213951
2062-06-04,138,1,1,24,Rural,2253459
2062-06-11,103,2,2,16,Suburban,2148538
2062-06-18,115,4,1,18,Rural,2209585
2062-06-25,121,4,1,18,Suburban,2210792
2062-07-02,89,1,2,12,Urban,2056363
2062-07-09,142,2,1,12,Rural,2348340
2062-07-16,104,4,2,15,Rural,2252005
2062-07-23,113,3,1,21,Suburban,2181950
2062-07-30,90,1,1,20,Rural,1904588
2062-08-06,43,4,1,2,Urban,1821741
2062-08-13,114,2,1,3,Urban,2299017
2062-08-20,192,2,1,26,Suburban,2805649
2062-08-27,143,2,2,6,Suburban,2481661
2062-09-03,119,2,2,2,Rural,2279985
2062-09-10,112,1,1,8,Suburban,2164708
2062-09-17,120,4,1,7,Urban,2323440
2062-09-24,136,1,2,28,Urban,2290895
2062-10-01,84,1,2,17,Rural,1785547
2062-10-08,153,2,1,20,Urban,2565825
2062-10-15,141,3,2,13,Suburban,2476213
2062-10-22,141,2,2,19,Rural,2435509
2062-10-29,133,3,2,27,Rural,2385185
2062-11-05,120,1,1,28,Rural,2079378
2062-11-12,140,2,2,4,Suburban,2451988
2062-11-19,137,2,2,2,Rural,2375758
2062-11-26,109,1,2,9,Rural,2080538
2062-12-03,102,2,2,10,Urban,2219264
2062-12-10,123,4,1,16,Urban,2525537
2062-12-17,166,3,2,7,Rural,2728310
2062-12-24,82,3,2,8,Suburban,2037652
2062-12-31,75,3,2,7,Suburban,2048475
2063-01-07,124,2,1,19,Suburban,2359645
2063-01-14,121,4,1,27,Suburban,2264881
2063-01-21,125,2,1,1,Urban,2410242
2063-01-28,127,3,2,3,Suburban,2449984
2063-02-04,113,2,2,29,Suburban,2257405
2063-02-11,164,3,2,15,Rural,2685164
2063-02-18,71,1,1,8,Suburban,1813613
2063-02-25,95,3,2,25,Suburban,2215143
2063-03-04,116,1,2,8,Suburban,2232979
2063-03-11,70,1,1,20,Suburban,1772783
2063-03-18,114,1,2,4,Urban,2264298
2063-03-25,169,3,2,25,Rural,2716119
2063-04-01,120,4,1,2,Urban,2416738
2063-04-08,126,3,1,13,Rural,2338156
2063-04-15,82,2,1,14,Rural,1919418
2063-04-22,101,2,1,5,Rural,2052496
2063-04-29,108,4,1,15,Rural,2180908
2063-05-06,110,4,2,22,Urban,2254359
2063-05-13,158,4,1,27,Rural,2674901
2063-05-20,136,1,2,9,Suburban,2368329
2063-05-27,86,4,2,13,Suburban,1950621
2063-06-03,127,4,1,11,Rural,2404326
2063-06-10,134,4,1,8,Suburban,2505791
2063-06-17,154,3,2,22,Suburban,2506171
2063-06-24,167,2,2,18,Rural,2580380
2063-07-01,89,2,2,11,Rural,1968685
2063-07-08,95,4,1,12,Rural,2091886
2063-07-15,82,2,2,22,Urban,2066138
2063-07-22,112,3,1,12,Rural,2208556
2063-07-29,133,2,2,16,Rural,2335138
2063-08-05,149,1,2,1,Urban,2591119
2063-08-12,117,3,2,19,Suburban,2338267
2063-08-19,110,2,1,22,Urban,2114951
2063-08-26,124,2,1,8,Suburban,2281668
2063-09-02,94,3,2,20,Urban,2175098
2063-09-09,182,2,2,7,Rural,2722805
2063-09-16,71,2,2,6,Urban,2055477
2063-09-23,125,4,1,4,Rural,2396143
2063-09-30,180,1,1,28,Suburban,2635331
2063-10-07,120,3,1,18,Rural,2217352
2063-10-14,114,4,1,2,Urban,2424376
2063-10-21,109,2,1,12,Urban,2186106
2063-10-28,114,3,2,5,Suburban,2341996
2063-11-04,161,3,2,25,Rural,2561924
2063-11-11,53,1,2,10,Suburban,1729509
2063-11-18,166,1,1,3,Rural,2542705
2063-11-25,77,3,2,2,Rural,1979230
2063-12-02,112,1,1,3,Suburban,2143685
2063-12-09,107,1,1,2,Suburban,2197281
2063-12-16,137,2,2,12,Rural,2381949
2063-12-23,72,1,2,14,Suburban,1865827
2063-12-30,133,1,1,11,Rural,2292742
2064-01-06,180,4,1,14,Suburban,2938613
2064-01-13,79,2,2,25,Suburban,2003015
2064-01-20,125,2,1,10,Suburban,2366534
2064-01-27,100,3,1,10,Urban,2128605
2064-02-03,132,1,1,12,Suburban,2297180
2064-02-10,120,4,2,11,Urban,2505930
2064-02-17,100,4,1,5,Rural,2140453
2064-02-24,134,2,1,28,Rural,2329700
2064-03-02,174,1,1,22,Suburban,2594736
2064-03-09,114,4,1,19,Urban,2306254
2064-03-16,141,3,1,18,Rural,2537039
2064-03-23,81,1,1,18,Urban,1979463
2064-03-30,91,1,1,26,Urban,2057157
2064-04-06,134,1,2,2,Rural,2399687
2064-04-13,164,4,2,15,Urban,2788035
2064-04-20,130,2,2,8,Urban,2402920
2064-04-27,110,2,1,26,Rural,2121895
2064-05-04,119,3,2,26,Suburban,2324908
2064-05-11,82,4,2,13,Suburban,2203814
2064-05-18,138,1,1,29,Urban,2314682
2064-05-25,146,3,2,27,Suburban,2522316
2064-06-01,106,3,1,2,Rural,2164851
2064-06-08,105,2,1,2,Rural,2205831
2064-06-15,127,1,1,23,Rural,2330189
2064-06-22,106,1,2,19,Urban,2193439
2064-06-29,118,4,1,6,Rural,2370050
2064-07-06,182,4,2,18,Urban,2943566
2064-07-13,112,4,1,23,Urban,2361373
2064-07-20,109,3,1,2,Rural,2276657
2064-07-27,100,1,2,20,Rural,2081782
2064-08-03,142,2,1,0,Urban,2551941
2064-08-10,114,3,2,11,Rural,2330270
2064-08-17,100,3,1,20,Suburban,2083086
2064-08-24,159,2,1,5,Urban,2654600
2064-08-31,162,2,1,6,Urban,2692260
2064-09-07,101,4,1,1,Rural,2250307
2064-09-14,64,2,1,17,Rural,1793455
2064-09-21,150,2,1,29,Urban,2544537
2064-09-28,99,2,1,24,Urban,2103004
2064-10-05,143,2,1,14,Urban,2422757
2064-10-12,60,4,2,14,Rural,1957156
2064-10-19,146,3,2,9,Urban,2569781
2064-10-26,83,1,2,16,Suburban,1970977
2064-11-02,141,1,1,17,Suburban,2374043
2064-11-09,120,3,2,17,Rural,2413350
2064-11-16,91,1,2,28,Urban,2046517
2064-11-23,107,1,1,14,Urban,2161477
2064-11-30,140,3,2,25,Suburban,2556893
2064-12-07,123,1,1,22,Urban,2397823
2064-12-14,137,1,2,5,Rural,2416784
2064-12-21,179,3,2,8,Rural,2808129
2064-12-28,73,1,2,10,Rural,1910329
2065-01-04,168,2,2,14,Urban,2669366
2065-01-11,123,3,2,22,Urban,2424821
2065-01-18,93,4,1,2,Suburban,2312697
2065-01-25,80,1,2,18,Suburban,1965387
2065-02-01,114,4,1,0,Rural,2351388
2065-02-08,147,1,2,23,Urban,2515531
2065-02-15,116,2,1,16,Urban,2281226
2065-02-22,165,3,2,10,Rural,2731224
2065-03-01,76,4,2,29,Rural,2054763
2065-03-08,119,3,2,17,Suburban,2357908
2065-03-15,82,4,2,10,Suburban,2018462
2065-03-22,130,1,2,27,Rural,2326780
2065-03-29,146,2,1,6,Urban,2670656
2065-04-05,107,4,2,0,Suburban,2345686
2065-04-12,41,4,2,11,Rural,1701441
2065-04-19,125,2,1,3,Urban,2437370
2065-04-26,133,2,2,24,Rural,2473191
2065-05-03,132,2,2,7,Urban,2508968
2065-05-10,157,2,2,14,Suburban,2725235
2065-05-17,87,2,2,10,Urban,2157183
2065-05-24,140,3,2,29,Urban,2589342
2065-05-31,155,1,1,28,Rural,2450599
2065-06-07,66,1,2,7,Urban,1921270
2065-06-14,129,4,1,11,Suburban,2492026
2065-06-21,104,2,2,2,Rural,2198813
2065-06-28,117,3,2,20,Rural,2307806
2065-07-05,130,3,1,3,Rural,2440280
2065-07-12,105,4,2,26,Rural,2198682
2065-07-19,99,2,2,11,Rural,2186585
2065-07-26,121,1,1,7,Rural,2206612
2065-08-02,87,2,2,26,Rural,2008486
2065-08-09,87,3,2,22,Suburban,2136027
2065-08-16,140,2,1,29,Suburban,2403636
2065-08-23,85,1,1,22,Rural,1836176
2065-08-30,139,1,2,9,Urban,2473847
2065-09-06,133,4,2,25,Rural,2421945
2065-09-13,68,3,2,22,Rural,1965615
2065-09-20,99,2,1,0,Rural,2084824
2065-09-27,155,2,1,12,Urban,2711257
2065-10-04,90,4,2,6,Suburban,2229210
2065-10-11,106,4,2,19,Urban,2364958
2065-10-18,133,4,2,27,Urban,2463468
2065-10-25,143,3,1,2,Urban,2620243
2065-11-01,112,2,1,28,Urban,2259491
2065-11-08,102,4,1,15,Rural,2175045
2065-11-15,162,3,2,11,Suburban,2752863
2065-11-22,172,2,2,28,Urban,2755103
2065-11-29,149,1,2,4,Suburban,2548660
2065-12-06,122,4,1,17,Rural,2399294
2065-12-13,95,3,2,7,Rural,2158927
2065-12-20,95,2,1,11,Suburban,2147322
2065-12-27,135,2,2,27,Rural,2409172
2066-01-03,132,4,1,24,Suburban,2529638
2066-01-10,162,4,2,20,Urban,2788066
2066-01-17,139,2,2,2,Rural,2443754
2066-01-24,74,3,1,15,Rural,1936056
2066-01-31,151,1,2,9,Suburban,2642132
2066-02-07,90,2,1,22,Rural,2084298
2066-02-14,108,3,2,16,Urban,2403668
2066-02-21,127,4,2,9,Rural,2553635
2066-02-28,179,2,2,2,Rural,2796684
2066-03-07,213,4,1,24,Rural,3133290
2066-03-14,138,1,2,1,Suburban,2488791
2066-03-21,114,4,1,26,Urban,2426476
2066-03-28,136,1,2,13,Urban,2461541
2066-04-04,146,4,2,8,Rural,2651148
2066-04-11,110,4,1,26,Rural,2296613
2066-04-18,173,1,2,16,Suburban,2764113
2066-04-25,126,4,2,3,Urban,2600785
2066-05-02,134,3,1,27,Rural,2439183
2066-05-09,139,4,1,25,Urban,2605199
2066-05-16,132,2,2,28,Rural,2408794
2066-05-23,145,4,1,21,Rural,2668327
2066-05-30,101,3,1,14,Suburban,2152000
2066-06-06,103,2,2,12,Urban,2220516
2066-06-13,86,3,1,22,Urban,2167183
2066-06-20,133,2,1,18,Rural,2411489
2066-06-27,143,4,2,8,Rural,2641637
2066-07-04,133,3,1,3,Suburban,2552374
2066-07-11,170,4,1,20,Rural,2802199
2066-07-18,119,2,2,7,Urban,2382035
2066-07-25,140,3,2,27,Suburban,2589940
2066-08-01,87,1,1,14,Urban,2062044
2066-08-08,108,3,2,13,Suburban,2309121
2066-08-15,140,4,1,2,Urban,2694518
2066-08-22,145,1,1,23,Rural,2471051
2066-08-29,111,1,1,29,Urban,2235738
2066-09-05,117,2,1,29,Urban,2409355
2066-09-12,74,1,2,26,Suburban,2002341
2066-09-19,109,1,2,16,Urban,2316592
2066-09-26,146,2,1,7,Rural,2659318
2066-10-03,137,3,2,13,Suburban,2560176
2066-10-10,135,4,1,12,Suburban,2550759
2066-10-17,121,3,1,14,Urban,2481518
2066-10-24,120,1,2,10,Suburban,2326368
2066-10-31,100,4,2,26,Rural,2258096
2066-11-07,140,3,1,14,Urban,2542704
2066-11-14,132,4,2,11,Rural,2574832
2066-11-21,134,1,1,25,Urban,2349449
2066-11-28,104,3,2,23,Urban,2312678
2066-12-05,55,4,2,21,Suburban,1949232
2066-12-12,152,4,1,20,Suburban,2676698
2066-12-19,105,3,2,8,Suburban,2239139
2066-12-26,94,3,2,21,Urban,2155268
2067-01-02,140,1,1,14,Suburban,2428691
2067-01-09,108,2,1,0,Rural,2275452
2067-01-16,151,4,1,11,Suburban,2725446
2067-01-23,138,3,1,5,Rural,2528678
2067-01-30,140,3,1,0,Suburban,2551770
2067-02-06,79,3,1,21,Urban,2113556
2067-02-13,156,4,2,18,Suburban,2679048
2067-02-20,127,1,1,21,Rural,2191672
2067-02-27,108,2,1,12,Rural,2215846
2067-03-06,124,4,1,5,Suburban,2483197
2067-03-13,66,1,2,16,Rural,1915658
2067-03-20,132,4,1,12,Urban,2599399
2067-03-27,89,4,1,8,Suburban,2308536
2067-04-03,79,3,2,7,Rural,2061089
2067-04-10,74,1,2,14,Suburban,1999338
2067-04-17,153,3,1,17,Suburban,2658886
2067-04-24,101,3,2,1,Suburban,2387085
2067-05-01,166,1,2,20,Suburban,2690297
2067-05-08,103,3,1,25,Suburban,2299720
2067-05-15,68,3,1,1,Urban,2001619
2067-05-22,86,2,1,10,Suburban,2081239
2067-05-29,157,1,2,0,Urban,2696297
2067-06-05,115,1,1,17,Suburban,2334170
2067-06-12,103,3,2,20,Rural,2149640
2067-06-19,124,3,1,26,Suburban,2409367
2067-06-26,135,1,2,25,Suburban,2428175
2067-07-03,153,1,1,29,Rural,2409151
2067-07-10,163,4,2,6,Urban,2866298
2067-07-17,109,1,1,20,Urban,2172966
2067-07-24,80,4,1,16,Urban,2059966
2067-07-31,107,3,1,15,Urban,2331884
2067-08-07,127,2,2,6,Rural,2418692
2067-08-14,91,2,2,21,Urban,2173752
2067-08-21,91,4,1,6,Urban,2299142
2067-08-28,130,3,2,1,Urban,2545030
2067-09-04,118,3,1,4,Urban,2547042
2067-09-11,120,3,2,13,Urban,2484335
2067-09-18,97,1,1,7,Suburban,2218821
2067-09-25,113,3,2,28,Suburban,2287005
2067-10-02,92,1,2,11,Urban,2125773
2067-10-09,146,4,2,6,Rural,2724315
2067-10-16,151,2,2,5,Rural,2621171
2067-10-23,64,4,2,12,Suburban,2009341
2067-10-30,92,3,1,21,Rural,2057568
2067-11-06,75,3,2,11,Suburban,2140660
2067-11-13,100,4,2,16,Urban,2407080
2067-11-20,117,1,2,15,Urban,2375166
2067-11-27,76,1,2,0,Rural,1970704
2067-12-04,92,1,1,6,Rural,2026345
2067-12-11,89,2,2,2,Rural,2143850
2067-12-18,126,2,2,5,Urban,2441234
2067-12-25,122,3,1,27,Urban,2413920
2068-01-01,98,4,1,20,Rural,2317062
2068-01-08,125,4,2,2,Rural,2443958
2068-01-15,103,3,1,21,Rural,2276876
2068-01-22,111,1,2,2,Rural,2350209
2068-01-29,170,2,2,7,Suburban,2868812
2068-02-05,160,4,1,13,Rural,2786410
2068-02-12,81,3,2,22,Rural,2073821
2068-02-19,144,1,1,8,Suburban,2507205
2068-02-26,144,1,1,4,Suburban,2435593
2068-03-04,85,2,2,27,Suburban,2112350
2068-03-11,144,2,2,14,Suburban,2588887
2068-03-18,166,3,1,16,Rural,2726598
2068-03-25,86,3,2,26,Urban,2200995
2068-04-01,92,1,1,9,Urban,2157618
2068-04-08,150,1,1,26,Urban,2553222
2068-04-15,128,4,1,7,Urban,2678154
2068-04-22,136,1,1,17,Urban,2528530
2068-04-29,130,3,2,5,Urban,2643313
2068-05-06,131,2,2,16,Suburban,2499834
2068-05-13,80,3,2,21,Suburban,2163061
2068-05-20,151,4,2,3,Urban,2777214
2068-05-27,155,4,2,20,Rural,2783812
2068-06-03,113,2,2,14,Rural,2316779
2068-06-10,118,3,1,9,Urban,2416400
2068-06-17,74,4,2,22,Rural,2098861
2068-06-24,135,3,1,12,Suburban,2553897
2068-07-01,137,4,1,21,Suburban,2733153
2068-07-08,118,2,1,0,Rural,2389269
2068-07-15,153,4,2,24,Urban,2878985
2068-07-22,109,3,1,21,Suburban,2401064
2068-07-29,136,3,2,21,Rural,2552889
2068-08-05,89,4,1,8,Rural,2199314
2068-08-12,119,1,2,27,Suburban,2256988
2068-08-19,114,2,2,25,Suburban,2314952
2068-08-26,126,2,2,4,Urban,2560137
2068-09-02,108,4,2,10,Rural,2386393
2068-09-09,116,4,2,21,Urban,2532791
2068-09-16,144,1,1,21,Suburban,2426986
2068-09-23,106,2,2,22,Rural,2285675
2068-09-30,71,1,2,24,Suburban,2024324
2068-10-07,172,2,1,20,Suburban,2717212
2068-10-14,161,4,2,20,Suburban,2867078
2068-10-21,81,2,2,3,Urban,2240176
2068-10-28,140,2,2,25,Suburban,2655504
2068-11-04,104,2,2,19,Urban,2300825
2068-11-11,127,1,2,15,Suburban,2477496
2068-11-18,128,1,1,27,Suburban,2464489
2068-11-25,112,2,2,23,Rural,2333569
2068-12-02,96,3,1,28,Suburban,2300253
2068-12-09,99,1,2,17,Rural,2170706
2068-12-16,92,4,1,25,Rural,2240715
2068-12-23,95,4,1,7,Urban,2320419
2068-12-30,117,2,1,1,Rural,2361769
2069-01-06,98,4,2,16,Rural,2340185
2069-01-13,140,1,2,9,Suburban,2524169
2069-01-20,164,3,1,12,Suburban,2804320
2069-01-27,102,3,2,14,Urban,2414043
2069-02-03,127,3,2,8,Rural,2621127
2069-02-10,134,4,1,26,Rural,2456528
2069-02-17,134,2,2,7,Urban,2696328
2069-02-24,122,4,1,5,Suburban,2533006
2069-03-03,142,2,2,3,Rural,2648744
2069-03-10,134,3,1,17,Urban,2657054
2069-03-17,82,1,2,23,Suburban,2149724
2069-03-24,146,4,2,2,Urban,2769601
2069-03-31,146,1,1,25,Urban,2569236
2069-04-07,97,3,1,3,Rural,2260320
2069-04-14,121,2,2,20,Suburban,2423628
2069-04-21,140,1,1,12,Rural,2555938
2069-04-28,113,4,1,19,Rural,2406658
2069-05-05,152,1,1,10,Suburban,2550072
2069-05-12,190,1,1,7,Suburban,2909849
2069-05-19,96,4,1,24,Suburban,2227079
2069-05-26,78,2,2,13,Rural,2063083
2069-06-02,129,4,1,13,Suburban,2626627
2069-06-09,141,3,1,15,Suburban,2602776
2069-06-16,113,2,1,13,Suburban,2345848
2069-06-23,163,1,1,0,Urban,2758761
2069-06-30,79,4,2,1,Suburban,2256037
2069-07-07,140,3,1,27,Rural,2591304
2069-07-14,101,4,2,19,Urban,2460362
2069-07-21,171,2,2,0,Rural,2961275
2069-07-28,179,3,1,10,Urban,2989174
2069-08-04,97,1,1,5,Suburban,2244289
2069-08-11,103,2,2,14,Urban,2268622
2069-08-18,145,3,2,11,Rural,2651540
2069-08-25,108,2,2,4,Urban,2395479
2069-09-01,118,1,1,28,Suburban,2280634
2069-09-08,120,3,2,22,Suburban,2463200
2069-09-15,62,4,1,11,Rural,2023125
2069-09-22,119,4,2,21,Urban,2539766
2069-09-29,99,1,2,13,Rural,2331591
2069-10-06,105,3,1,13,Rural,2345613
2069-10-13,163,1,1,18,Rural,2774551
2069-10-20,82,1,2,4,Suburban,2199632
2069-10-27,144,2,1,2,Urban,2643537
2069-11-03,111,4,1,24,Suburban,2439878
2069-11-10,111,1,2,17,Suburban,2310758
2069-11-17,143,2,1,5,Suburban,2624908
2069-11-24,130,1,1,8,Urban,2454678
2069-12-01,137,1,2,25,Suburban,2503923
2069-12-08,149,1,2,6,Suburban,2678475
2069-12-15,110,4,1,20,Suburban,2457656
2069-12-22,101,3,1,17,Urban,2368170
2069-12-29,87,4,1,1,Urban,2323016
2070-01-05,95,2,2,19,Rural,2257537
2070-01-12,208,3,2,9,Suburban,3216147
2070-01-19,157,2,1,11,Suburban,2807077
2070-01-26,79,1,1,1,Urban,2021620
2070-02-02,80,3,1,27,Urban,2203340
2070-02-09,134,2,2,12,Suburban,2607418
2070-02-16,136,1,2,28,Rural,2443771
2070-02-23,136,2,1,7,Rural,2522238
2070-03-02,112,2,1,25,Suburban,2375739
2070-03-09,116,4,1,22,Rural,2496796
2070-03-16,129,1,1,6,Rural,2350026
2070-03-23,122,4,2,2,Suburban,2641412
2070-03-30,53,3,1,22,Rural,1875617
2070-04-06,113,1,1,7,Urban,2435264
2070-04-13,94,4,2,20,Suburban,2259536
2070-04-20,125,4,1,0,Urban,2762264
2070-04-27,209,3,1,14,Suburban,3160193
2070-05-04,131,2,1,0,Urban,2660498
2070-05-11,110,2,1,11,Rural,2326040
2070-05-18,147,2,1,10,Urban,2657066
2070-05-25,134,3,1,15,Urban,2647755
2070-06-01,132,4,2,29,Urban,2722456
2070-06-08,138,1,1,3,Urban,2513864
2070-06-15,181,3,2,1,Urban,3105079
2070-06-22,86,2,2,22,Suburban,2187891
2070-06-29,134,2,2,28,Urban,2619852
2070-07-06,92,1,2,2,Urban,2258048
2070-07-13,136,3,1,27,Suburban,2571406
2070-07-20,92,2,1,3,Suburban,2190843
2070-07-27,107,3,1,24,Rural,2368632
2070-08-03,111,4,1,17,Urban,2534863
2070-08-10,149,3,2,11,Urban,2831113
2070-08-17,147,4,2,23,Rural,2759879
2070-08-24,82,1,2,0,Urban,2232234
2070-08-31,121,4,1,2,Rural,2613803
2070-09-07,98,4,2,3,Suburban,2334179
2070-09-14,82,1,1,29,Urban,1981410
2070-09-21,113,2,2,5,Urban,2560897
2070-09-28,110,1,1,16,Suburban,2252447
2070-10-05,192,3,2,29,Urban,3055687
2070-10-12,132,1,2,7,Suburban,2530119
2070-10-19,78,3,1,17,Suburban,2080301
2070-10-26,103,2,2,15,Rural,2288420
2070-11-02,150,3,2,20,Suburban,2716594
2070-11-09,182,1,1,5,Rural,2868832
2070-11-16,72,1,2,23,Suburban,2048992
2070-11-23,63,2,2,18,Rural,1966323
2070-11-30,176,1,2,27,Rural,2800297
2070-12-07,131,2,2,24,Rural,2529399
2070-12-14,93,2,1,27,Rural,2229214
2070-12-21,136,1,1,20,Urban,2635648
2070-12-28,40,4,2,7,Suburban,1953073
2071-01-04,120,3,1,3,Suburban,2623744
2071-01-11,129,4,2,27,Suburban,2680835
2071-01-18,147,2,1,8,Suburban,2627899
2071-01-25,89,3,2,7,Rural,2204939
2071-02-01,122,4,2,20,Urban,2597635
